avg_costX,avg_costZ,distance,p,rounds,seed,success
0.0,0.0,3,0.0001,5,1764532444,1
0.0,0.0,3,0.0001,5,125204183,1
0.0,0.0,3,0.0001,5,1837539164,1
0.0,0.0,3,0.0001,5,604267306,1
0.0,0.0,3,0.0001,5,1970642945,1
0.0,0.0,3,0.0001,5,630487793,1
0.0,0.0,3,0.0001,5,932688237,1
0.0,0.0,3,0.0001,5,1421454890,1
0.0,0.0,3,0.0001,5,271185813,1
0.0,0.0,3,0.0001,5,1196217437,1
0.0,0.0,3,0.0001,5,1084512517,1
0.0,0.0,3,0.0001,5,1683408584,1
0.0,0.0,3,0.0001,5,2139123293,1
0.0,0.0,3,0.0001,5,1426602463,1
0.0,0.0,3,0.0001,5,878721193,1
0.0,0.0,3,0.0001,5,872709139,1
0.0,0.0,3,0.0001,5,897559571,1
0.0,0.0,3,0.0001,5,1748095464,1
0.0,0.0,3,0.0001,5,689805532,1
0.0,0.0,3,0.0001,5,358571614,1
0.0,0.0,3,0.0001,5,717885406,1
0.0,0.0,3,0.0001,5,48773805,1
0.0,0.0,3,0.0001,5,227939460,1
0.0,0.0,3,0.0001,5,193376308,1
0.0,0.0,3,0.0001,5,1656896191,1
0.0,0.0,3,0.0001,5,1551254892,1
0.0,0.0,3,0.0001,5,1496303881,1
0.0,0.0,3,0.0001,5,991873798,1
0.0,0.0,3,0.0001,5,1539871429,1
0.0,0.0,3,0.0001,5,346328507,1
0.0,0.0,3,0.0001,5,1934070332,1
0.0,0.0,3,0.0001,5,1075985460,1
0.0,0.0,3,0.0001,5,2014450023,1
0.0,0.0,3,0.0001,5,327087749,1
0.0,0.0,3,0.0001,5,1068008205,1
0.0,0.0,3,0.0001,5,1495336618,1
0.0,0.0,3,0.0001,5,1064348452,1
0.0,0.0,3,0.0001,5,958113305,1
0.0,0.0,3,0.0001,5,356942048,1
0.0,0.0,3,0.0001,5,818236852,1
0.0,0.0,3,0.0001,5,512746651,1
0.0,0.0,3,0.0001,5,647492280,1
0.0,0.0,3,0.0001,5,1468235991,1
0.0,0.0,3,0.0001,5,1353521561,1
0.0,0.0,3,0.0001,5,1303944407,1
0.0,0.0,3,0.0001,5,776986664,1
0.0,0.0,3,0.0001,5,2060924129,1
0.0,0.0,3,0.0001,5,188226767,1
0.0,0.0,3,0.0001,5,735708085,1
0.0,0.0,3,0.0001,5,253415744,1
0.0,0.0,3,0.0001,5,727876280,1
0.0,0.0,3,0.0001,5,2065659504,1
0.0,0.0,3,0.00024297810658061288,5,786544956,1
0.0,0.0,3,0.00024297810658061288,5,1951162175,1
0.0,0.0,3,0.00024297810658061288,5,1063145406,1
0.0,0.0,3,0.00024297810658061288,5,1502609627,1
0.0,0.0,3,0.00024297810658061288,5,982296571,1
0.0,0.0,3,0.00024297810658061288,5,570951394,1
0.0,0.0,3,0.00024297810658061288,5,1641170252,1
0.0,0.0,3,0.00024297810658061288,5,2081290421,1
0.0,0.0,3,0.00024297810658061288,5,565915328,1
0.0,0.0,3,0.00024297810658061288,5,1672354831,1
0.0,0.0,3,0.00024297810658061288,5,560793881,1
0.0,0.0,3,0.00024297810658061288,5,1539509957,1
0.0,0.0,3,0.00024297810658061288,5,1694378689,1
0.0,0.0,3,0.00024297810658061288,5,964996477,1
0.0,0.0,3,0.00024297810658061288,5,1582522787,1
0.0,0.0,3,0.00024297810658061288,5,584634301,1
0.0,0.0,3,0.00024297810658061288,5,170195625,1
0.0,0.0,3,0.00024297810658061288,5,206998014,1
0.0,0.0,3,0.00024297810658061288,5,959976127,1
0.0,0.0,3,0.00024297810658061288,5,1938323886,1
0.0,0.0,3,0.00024297810658061288,5,273969198,1
0.0,0.0,3,0.00024297810658061288,5,978772129,1
0.0,0.0,3,0.00024297810658061288,5,1511897336,1
0.0,0.0,3,0.00024297810658061288,5,434572016,1
0.0,0.0,3,0.00024297810658061288,5,1549659415,1
0.0,0.0,3,0.00024297810658061288,5,657036846,1
0.0,0.0,3,0.00024297810658061288,5,1736585729,1
0.0,0.0,3,0.00024297810658061288,5,1243864551,1
0.0,0.0,3,0.00024297810658061288,5,1174474423,1
0.0,0.0,3,0.00024297810658061288,5,379616660,1
0.0,0.0,3,0.00024297810658061288,5,994727115,1
0.0,0.0,3,0.00024297810658061288,5,1839565166,1
0.0,0.0,3,0.00024297810658061288,5,41927453,1
0.0,0.0,3,0.00024297810658061288,5,1628908286,1
0.0,0.0,3,0.00024297810658061288,5,1058199178,1
0.0,0.0,3,0.00024297810658061288,5,1545034932,1
0.0,0.0,3,0.00024297810658061288,5,1424421635,1
0.0,0.0,3,0.00024297810658061288,5,927912736,1
0.0,0.0,3,0.00024297810658061288,5,662857765,1
0.0,0.0,3,0.00024297810658061288,5,1347135476,1
0.0,0.0,3,0.00024297810658061288,5,301129327,1
0.0,0.0,3,0.00024297810658061288,5,1254340836,1
0.0,0.0,3,0.00024297810658061288,5,203355303,1
8.322296207428183,0.0,3,0.00024297810658061288,5,1395534949,1
0.0,0.0,3,0.00024297810658061288,5,1350220221,1
0.0,0.0,3,0.00024297810658061288,5,181342798,1
0.0,0.0,3,0.00024297810658061288,5,1626692868,1
0.0,0.0,3,0.00024297810658061288,5,892939596,1
0.0,0.0,3,0.00024297810658061288,5,1689825800,1
0.0,0.0,3,0.00024297810658061288,5,89365757,1
0.0,0.0,3,0.00024297810658061288,5,385379895,1
0.0,0.0,3,0.00024297810658061288,5,1060837206,1
0.0,0.0,3,0.00024297810658061288,5,404210478,1
0.0,0.0,3,0.00024297810658061288,5,708371559,1
0.0,0.0,3,0.00024297810658061288,5,1418625643,1
0.0,0.0,3,0.00024297810658061288,5,310363331,1
0.0,0.0,3,0.00024297810658061288,5,1455355983,1
0.0,0.0,3,0.00024297810658061288,5,222056181,1
0.0,0.0,3,0.00024297810658061288,5,376207307,1
0.0,0.0,3,0.00024297810658061288,5,1261957108,1
0.0,0.0,3,0.00024297810658061288,5,1703992270,1
0.0,0.0,3,0.00024297810658061288,5,366345609,1
0.0,0.0,3,0.00024297810658061288,5,644229612,1
0.0,0.0,3,0.00024297810658061288,5,1986680325,1
0.0,0.0,3,0.00024297810658061288,5,2125329542,1
0.0,0.0,3,0.00024297810658061288,5,1247819294,1
0.0,0.0,3,0.00024297810658061288,5,960007120,1
0.0,0.0,3,0.00024297810658061288,5,744897232,1
0.0,0.0,3,0.00024297810658061288,5,1315230481,1
0.0,0.0,3,0.00024297810658061288,5,1268981354,1
0.0,0.0,3,0.00024297810658061288,5,632977320,1
0.0,0.0,3,0.00024297810658061288,5,48970939,1
0.0,0.0,3,0.00024297810658061288,5,325340136,1
0.0,0.0,3,0.00024297810658061288,5,2058490235,1
0.0,0.0,3,0.00024297810658061288,5,897980837,1
0.0,0.0,3,0.00024297810658061288,5,1035738743,1
0.0,0.0,3,0.00024297810658061288,5,1003105830,1
0.0,0.0,3,0.00024297810658061288,5,1680911100,1
0.0,0.0,3,0.00024297810658061288,5,139493163,1
0.0,0.0,3,0.00024297810658061288,5,177661321,1
0.0,0.0,3,0.00024297810658061288,5,592377449,1
0.0,0.0,3,0.00024297810658061288,5,1045090807,1
0.0,0.0,3,0.00024297810658061288,5,1441227900,1
0.0,0.0,3,0.00024297810658061288,5,1053785245,1
0.0,0.0,3,0.00024297810658061288,5,947401231,1
0.0,0.0,3,0.00024297810658061288,5,2013966975,1
0.0,0.0,3,0.00024297810658061288,5,345785549,1
0.0,0.0,3,0.00024297810658061288,5,1227776642,1
0.0,0.0,3,0.00024297810658061288,5,1164461559,1
0.0,0.0,3,0.00024297810658061288,5,1016810745,1
0.0,0.0,3,0.00024297810658061288,5,1734302300,1
0.0,0.0,3,0.00024297810658061288,5,573325870,1
0.0,0.0,3,0.00024297810658061288,5,2048211625,1
0.0,0.0,3,0.00024297810658061288,5,712038999,1
0.0,0.0,3,0.00024297810658061288,5,1170388210,1
0.0,0.0,3,0.00024297810658061288,5,1118135469,1
0.0,0.0,3,0.00024297810658061288,5,1824884134,1
0.0,0.0,3,0.00024297810658061288,5,942555183,1
0.0,0.0,3,0.00024297810658061288,5,611085711,1
0.0,0.0,3,0.00024297810658061288,5,46411587,1
0.0,0.0,3,0.00024297810658061288,5,780993102,1
0.0,0.0,3,0.00024297810658061288,5,1774448394,1
0.0,0.0,3,0.00024297810658061288,5,21294869,1
0.0,0.0,3,0.00024297810658061288,5,1924490602,1
0.0,0.0,3,0.00024297810658061288,5,1165712301,1
0.0,0.0,3,0.00024297810658061288,5,301182624,1
0.0,0.0,3,0.00024297810658061288,5,648925167,1
0.0,0.0,3,0.00024297810658061288,5,1189783557,1
0.0,0.0,3,0.00024297810658061288,5,677943770,1
0.0,0.0,3,0.00024297810658061288,5,233164628,1
0.0,0.0,3,0.00024297810658061288,5,1430200236,1
0.0,0.0,3,0.00024297810658061288,5,1443624606,1
0.0,0.0,3,0.00024297810658061288,5,255280512,1
0.0,0.0,3,0.00024297810658061288,5,603944951,1
0.0,0.0,3,0.00024297810658061288,5,523713818,1
0.0,0.0,3,0.00024297810658061288,5,1416099324,1
0.0,0.0,3,0.00024297810658061288,5,1568297830,1
0.0,0.0,3,0.00024297810658061288,5,1561209045,1
0.0,0.0,3,0.00024297810658061288,5,2015974417,1
0.0,0.0,3,0.00024297810658061288,5,1650657918,1
0.0,0.0,3,0.00024297810658061288,5,688653858,1
0.0,0.0,3,0.00024297810658061288,5,231371919,1
0.0,0.0,3,0.00024297810658061288,5,1319935422,1
0.0,0.0,3,0.00024297810658061288,5,1967120457,1
0.0,0.0,3,0.00024297810658061288,5,2094130101,1
0.0,0.0,3,0.00024297810658061288,5,494380780,1
0.0,0.0,3,0.00024297810658061288,5,507784189,1
0.0,0.0,3,0.00024297810658061288,5,80342852,1
0.0,0.0,3,0.00024297810658061288,5,303358152,1
0.0,0.0,3,0.00024297810658061288,5,1191536604,1
0.0,0.0,3,0.00024297810658061288,5,1174251111,1
0.0,0.0,3,0.00024297810658061288,5,796549538,1
0.0,0.0,3,0.00024297810658061288,5,665624237,1
0.0,0.0,3,0.00024297810658061288,5,1781959903,1
0.0,0.0,3,0.00024297810658061288,5,987915346,1
0.0,0.0,3,0.00024297810658061288,5,1735706818,1
0.0,0.0,3,0.00024297810658061288,5,2068481737,1
0.0,0.0,3,0.00024297810658061288,5,681050585,1
0.0,0.0,3,0.00024297810658061288,5,435377212,1
0.0,0.0,3,0.00024297810658061288,5,2046335868,1
0.0,0.0,3,0.00024297810658061288,5,1363289380,1
0.0,0.0,3,0.00024297810658061288,5,624741299,1
0.0,0.0,3,0.00024297810658061288,5,1335434157,1
0.0,0.0,3,0.00024297810658061288,5,1106076761,1
0.0,0.0,3,0.00024297810658061288,5,1944615568,1
0.0,0.0,3,0.00024297810658061288,5,549680845,1
0.0,0.0,3,0.00024297810658061288,5,2128978352,1
0.0,0.0,3,0.00024297810658061288,5,2010138259,1
0.0,0.0,3,0.00024297810658061288,5,388054582,1
0.0,0.0,3,0.00024297810658061288,5,353492596,1
0.0,0.0,3,0.00024297810658061288,5,1144945579,1
0.0,0.0,3,0.00024297810658061288,5,96444820,1
0.0,0.0,3,0.00024297810658061288,5,641663732,1
0.0,0.0,3,0.00024297810658061288,5,934363821,1
0.0,0.0,3,0.00024297810658061288,5,2081713330,1
0.0,0.0,3,0.00024297810658061288,5,2131110295,1
0.0,0.0,3,0.00024297810658061288,5,325429549,1
0.0,0.0,3,0.00024297810658061288,5,1914862347,1
0.0,0.0,3,0.00024297810658061288,5,195268164,1
0.0,0.0,3,0.00024297810658061288,5,1607623479,1
0.0,0.0,3,0.00024297810658061288,5,1816003883,1
0.0,0.0,3,0.00024297810658061288,5,1912962306,1
0.0,0.0,3,0.00024297810658061288,5,479786382,1
0.0,0.0,3,0.00024297810658061288,5,1918662048,1
0.0,0.0,3,0.00024297810658061288,5,249067096,1
0.0,0.0,3,0.00024297810658061288,5,1114239843,1
0.0,0.0,3,0.00024297810658061288,5,1008340850,1
0.0,0.0,3,0.00024297810658061288,5,678452472,1
0.0,0.0,3,0.00024297810658061288,5,47489834,1
0.0,0.0,3,0.00024297810658061288,5,1657884073,1
0.0,0.0,3,0.00024297810658061288,5,720660405,1
0.0,0.0,3,0.00024297810658061288,5,1420906742,1
0.0,0.0,3,0.00024297810658061288,5,880940577,1
0.0,0.0,3,0.00024297810658061288,5,802423862,1
0.0,0.0,3,0.00024297810658061288,5,1903305989,1
0.0,0.0,3,0.00024297810658061288,5,202865624,1
0.0,0.0,3,0.00024297810658061288,5,1581873730,1
0.0,0.0,3,0.00024297810658061288,5,1603718477,1
0.0,0.0,3,0.00024297810658061288,5,816025428,1
0.0,0.0,3,0.00024297810658061288,5,563629665,1
0.0,0.0,3,0.00024297810658061288,5,11396850,1
0.0,0.0,3,0.00024297810658061288,5,2011790921,1
0.0,0.0,3,0.00024297810658061288,5,2035237818,1
0.0,0.0,3,0.00024297810658061288,5,517480368,1
0.0,0.0,3,0.00024297810658061288,5,68528458,1
0.0,0.0,3,0.00024297810658061288,5,263620652,1
0.0,0.0,3,0.00024297810658061288,5,145261942,1
0.0,0.0,3,0.00024297810658061288,5,1784800872,1
0.0,0.0,3,0.00024297810658061288,5,1915365261,1
0.0,0.0,3,0.00024297810658061288,5,329175562,1
0.0,0.0,3,0.00024297810658061288,5,1603610770,1
0.0,0.0,3,0.00024297810658061288,5,384975759,1
0.0,0.0,3,0.00024297810658061288,5,788575316,1
0.0,0.0,3,0.00024297810658061288,5,1287164742,1
0.0,0.0,3,0.00024297810658061288,5,1546031008,1
0.0,0.0,3,0.00024297810658061288,5,1878107680,1
0.0,0.0,3,0.00024297810658061288,5,96174705,1
0.0,0.0,3,0.00024297810658061288,5,421840232,1
0.0,0.0,3,0.00024297810658061288,5,602387669,1
0.0,0.0,3,0.00024297810658061288,5,666415012,1
0.0,0.0,3,0.0005903836027749967,5,2143248506,1
0.0,0.0,3,0.0005903836027749967,5,1669464176,1
0.0,0.0,3,0.0005903836027749967,5,688090756,1
0.0,0.0,3,0.0005903836027749967,5,2086981357,1
0.0,0.0,3,0.0005903836027749967,5,1072253585,1
0.0,0.0,3,0.0005903836027749967,5,1075333508,1
0.0,0.0,3,0.0005903836027749967,5,931361182,1
0.0,0.0,3,0.0005903836027749967,5,309017533,1
0.0,0.0,3,0.0005903836027749967,5,2006549627,1
0.0,0.0,3,0.0005903836027749967,5,29927949,1
0.0,0.0,3,0.0005903836027749967,5,374260298,1
0.0,0.0,3,0.0005903836027749967,5,493182568,1
0.0,0.0,3,0.0005903836027749967,5,599786824,1
0.0,0.0,3,0.0005903836027749967,5,283086056,1
0.0,0.0,3,0.0005903836027749967,5,38571839,1
0.0,0.0,3,0.0005903836027749967,5,1455260919,1
0.0,0.0,3,0.0005903836027749967,5,2081577187,1
0.0,0.0,3,0.0005903836027749967,5,261633310,1
0.0,0.0,3,0.0005903836027749967,5,636804503,1
0.0,0.0,3,0.0005903836027749967,5,1087335247,1
0.0,0.0,3,0.0005903836027749967,5,1991796158,1
0.0,0.0,3,0.0005903836027749967,5,1490917226,1
0.0,0.0,3,0.0005903836027749967,5,1645376470,1
0.0,0.0,3,0.0005903836027749967,5,1247938414,1
0.0,0.0,3,0.0005903836027749967,5,895577530,1
0.0,0.0,3,0.0005903836027749967,5,429014944,1
0.0,0.0,3,0.0005903836027749967,5,1856101004,1
0.0,0.0,3,0.0005903836027749967,5,1726844269,1
0.0,0.0,3,0.0005903836027749967,5,53904683,1
0.0,0.0,3,0.0005903836027749967,5,1536325111,1
0.0,0.0,3,0.0005903836027749967,5,181222073,1
0.0,0.0,3,0.0005903836027749967,5,1586956063,1
0.0,0.0,3,0.0005903836027749967,5,1773722375,1
0.0,0.0,3,0.0005903836027749967,5,281444377,1
0.0,0.0,3,0.0005903836027749967,5,931655425,1
0.0,0.0,3,0.0005903836027749967,5,265759269,1
0.0,0.0,3,0.0005903836027749967,5,1218229283,1
0.0,0.0,3,0.0005903836027749967,5,1991925409,1
0.0,0.0,3,0.0005903836027749967,5,173666039,1
0.0,0.0,3,0.0005903836027749967,5,853792669,1
0.0,0.0,3,0.0005903836027749967,5,2089760398,1
0.0,0.0,3,0.0005903836027749967,5,646282393,1
0.0,0.0,3,0.0005903836027749967,5,283933216,1
0.0,0.0,3,0.0005903836027749967,5,1049226247,1
0.0,0.0,3,0.0005903836027749967,5,1091721808,1
7.434147500193473,0.0,3,0.0005903836027749967,5,1423490056,1
0.0,0.0,3,0.0005903836027749967,5,673746274,1
0.0,0.0,3,0.0005903836027749967,5,2052185317,1
0.0,0.0,3,0.0005903836027749967,5,1118887812,1
0.0,0.0,3,0.0005903836027749967,5,615138587,1
0.0,0.0,3,0.0005903836027749967,5,2062195150,1
0.0,0.0,3,0.0005903836027749967,5,1986010978,1
0.0,0.0,3,0.0005903836027749967,5,1071948193,1
0.0,7.434147500193473,3,0.0005903836027749967,5,53385350,1
0.0,0.0,3,0.0005903836027749967,5,1281910532,1
0.0,0.0,3,0.0005903836027749967,5,1192278716,1
0.0,0.0,3,0.0005903836027749967,5,318275185,1
0.0,0.0,3,0.0005903836027749967,5,1361451184,1
0.0,0.0,3,0.0005903836027749967,5,1805590444,1
0.0,0.0,3,0.0005903836027749967,5,227412942,1
0.0,0.0,3,0.0005903836027749967,5,1553323531,1
0.0,0.0,3,0.0005903836027749967,5,301376989,1
0.0,0.0,3,0.0005903836027749967,5,1608092167,1
0.0,0.0,3,0.0005903836027749967,5,900041146,1
0.0,0.0,3,0.0005903836027749967,5,13982334,1
0.0,0.0,3,0.0005903836027749967,5,2074967230,1
0.0,0.0,3,0.0005903836027749967,5,356418673,1
0.0,0.0,3,0.0005903836027749967,5,1279991635,1
0.0,0.0,3,0.0005903836027749967,5,389700052,1
0.0,0.0,3,0.0005903836027749967,5,2003652110,1
0.0,0.0,3,0.0005903836027749967,5,1585542024,1
0.0,0.0,3,0.0005903836027749967,5,1727351912,1
0.0,0.0,3,0.0005903836027749967,5,927884509,1
0.0,0.0,3,0.0005903836027749967,5,1003694346,1
0.0,0.0,3,0.0005903836027749967,5,1362151396,1
0.0,0.0,3,0.0005903836027749967,5,1685266673,1
7.434147500193473,0.0,3,0.0005903836027749967,5,1818874728,1
7.434147500193473,0.0,3,0.0005903836027749967,5,38304201,1
0.0,0.0,3,0.0005903836027749967,5,1424987187,1
0.0,0.0,3,0.0005903836027749967,5,234384947,1
0.0,0.0,3,0.0005903836027749967,5,618328739,1
0.0,0.0,3,0.0005903836027749967,5,1781184386,1
0.0,0.0,3,0.0005903836027749967,5,537972942,1
0.0,0.0,3,0.0005903836027749967,5,1711151666,1
0.0,0.0,3,0.0005903836027749967,5,994301682,1
0.0,0.0,3,0.0005903836027749967,5,499592188,1
0.0,0.0,3,0.0005903836027749967,5,717783944,1
0.0,0.0,3,0.0005903836027749967,5,1139819015,1
0.0,0.0,3,0.0005903836027749967,5,1643141034,1
7.434147500193473,0.0,3,0.0005903836027749967,5,1301409064,1
0.0,0.0,3,0.0005903836027749967,5,2004082944,1
0.0,0.0,3,0.0005903836027749967,5,1863455212,1
0.0,0.0,3,0.0005903836027749967,5,1617814390,1
0.0,0.0,3,0.0005903836027749967,5,1295162757,1
0.0,0.0,3,0.0005903836027749967,5,622460623,1
0.0,0.0,3,0.0005903836027749967,5,885990698,1
0.0,0.0,3,0.0005903836027749967,5,255323538,1
0.0,0.0,3,0.0005903836027749967,5,803554114,1
0.0,0.0,3,0.0005903836027749967,5,1989583992,1
0.0,0.0,3,0.0005903836027749967,5,914574815,1
0.0,0.0,3,0.0005903836027749967,5,244230786,1
0.0,0.0,3,0.0005903836027749967,5,1400011216,1
0.0,0.0,3,0.0005903836027749967,5,2067199702,1
0.0,0.0,3,0.0005903836027749967,5,1862921945,1
0.0,0.0,3,0.0005903836027749967,5,588574701,1
0.0,0.0,3,0.0005903836027749967,5,974736131,1
0.0,0.0,3,0.0005903836027749967,5,1140349286,1
0.0,0.0,3,0.0005903836027749967,5,532231408,1
0.0,0.0,3,0.0005903836027749967,5,577011640,1
0.0,0.0,3,0.0005903836027749967,5,508228554,1
0.0,0.0,3,0.0005903836027749967,5,2135847073,1
0.0,0.0,3,0.0005903836027749967,5,1602053466,1
0.0,0.0,3,0.0005903836027749967,5,1805725310,1
0.0,0.0,3,0.0005903836027749967,5,1753568065,1
0.0,0.0,3,0.0005903836027749967,5,2059744894,1
0.0,0.0,3,0.0005903836027749967,5,226082954,1
0.0,0.0,3,0.0005903836027749967,5,1893291239,1
0.0,0.0,3,0.0005903836027749967,5,142934056,1
0.0,0.0,3,0.0005903836027749967,5,1020958851,1
0.0,0.0,3,0.0005903836027749967,5,1276536571,1
0.0,0.0,3,0.0005903836027749967,5,768500831,1
